_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,amenities_count,administrative_division,region,country,longitude,latitude,annual_availability,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,host_id,host_response_rate,host_total_listings_count,superhost,host_neighbourhood
5169814,Apartment,Shared room,Real Bed,1,1125,flexible,2019-02-18,2,1,1,0,1,211.0,0.0,94.0748,0,1,17,Beşiktaş,Istanbul,Turkey,29.01282,41.04655,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26736336,0.0,1,False,
5170796,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-02-18,2,0,1,141,1,385.0,0.0,60.0,0,2,21,Beyoglu,Istanbul,Turkey,28.97214,41.03206,341,10.0,9.0,10.0,10.0,9.0,9.0,96.0,12510074,93.0,15,False,Taksim
5172371,Serviced apartment,Private room,Real Bed,3,1125,Strict_14,2019-03-11,4,1,1,1,1,290.0,0.0,94.0748,0,1,25,Dorval,Quebec,Canada,-73.74464,45.43823,363,10.0,10.0,10.0,10.0,10.0,10.0,100.0,10125812,0.0,7,False,Ville-Marie
517626,Apartment,Private room,Real Bed,1,7,flexible,2019-03-07,1,1,1,10,1,95.0,0.0,94.0748,0,1,6,Brooklyn,New York,United States,-73.94084,40.71577,365,10.0,10.0,10.0,10.0,10.0,10.0,98.0,2438262,100.0,1,False,Williamsburg
5177481,Apartment,Private room,Real Bed,3,30,flexible,2019-02-11,1,1,3,1,2,201.0,625.0,50.0,0,3,11,Rio de Janeiro,Rio De Janeiro,Brazil,-43.1990506005056,-22.934702609506576,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26779543,0.0,1,False,Santa Teresa
5178277,House,Private room,Real Bed,2,30,moderate,2019-03-07,3,1,1,216,2,75.0,150.0,24.0,30,2,20,Newtown,New South Wales,Australia,151.17768,-33.90101,157,10.0,9.0,10.0,10.0,10.0,9.0,90.0,7736332,100.0,4,False,Newtown/Enmore
5186683,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18,3,1,2,2,1,148.0,0.0,105.0,53,2,12,İstanbul,Istanbul,Turkey,28.97398,41.02792,365,10.0,9.0,10.0,10.0,10.0,10.0,100.0,5527054,0.0,3,False,Karaköy
5189747,Apartment,Entire home/apt,Real Bed,4,180,Strict_14,2019-03-08,6,2,4,123,2,96.0,300.0,100.0,0,1,30,Barcelona,Catalonia,Spain,2.14731,41.37872,343,9.0,10.0,10.0,9.0,9.0,9.0,94.0,7053689,100.0,37,False,Vila de Gràcia
5192553,Apartment,Entire home/apt,Real Bed,3,31,Strict_14,2019-02-11,5,2,4,4,1,601.0,625.0,140.0,100,4,18,Rio de Janeiro,Rio De Janeiro,Brazil,-43.22194982909297,-22.98362152345008,0,9.0,8.0,10.0,10.0,10.0,9.0,87.0,16479522,0.0,2,False,Leblon
5194434,Farm stay,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-06,3,1,1,76,1,175.0,500.0,100.0,45,2,27,Haleiwa,Hawaii,United States,-158.05093,21.66184,334,9.0,9.0,10.0,9.0,10.0,9.0,92.0,770461,64.0,8,False,North Shore
5208678,Hostel,Private room,Real Bed,1,1125,flexible,2019-03-11,2,1,2,28,1,502.0,0.0,94.0748,0,1,23,深水埗,Hong Kong,Hong Kong,114.16336,22.33237,222,10.0,10.0,10.0,10.0,9.0,9.0,94.0,15955656,100.0,2,False,
5222986,Apartment,Entire home/apt,Real Bed,5,1125,Strict_14,2019-03-11,2,1,1,26,1,601.25,625.0,100.0,0,1,12,Hong Kong,Hong Kong Island,Hong Kong,114.15154,22.28518,0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,8617821,0.0,1,False,
